ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,perc_diff
Regionali Speciali,Soliera,Modena,Emilia-Romagna,6269,6156,12425,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Soliera,Modena,Emilia-Romagna,6269,6156,12425,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Spilamberto,Modena,Emilia-Romagna,4661,4544,9205,13.1,24.86,1206,2024-11-17,12:00,0,-11.76
Regionali Speciali,Spilamberto,Modena,Emilia-Romagna,4661,4544,9205,34.07,61.45,3136,2024-11-17,19:00,1,-27.38
Regionali Speciali,Spilamberto,Modena,Emilia-Romagna,4661,4544,9205,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Spilamberto,Modena,Emilia-Romagna,4661,4544,9205,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Vignola,Modena,Emilia-Romagna,9700,9162,18862,11.77,23.11,2221,2024-11-17,12:00,0,-11.34
Regionali Speciali,Vignola,Modena,Emilia-Romagna,9700,9162,18862,33.67,59.7,6350,2024-11-17,19:00,1,-26.03
Regionali Speciali,Vignola,Modena,Emilia-Romagna,9700,9162,18862,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Vignola,Modena,Emilia-Romagna,9700,9162,18862,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Zocca,Modena,Emilia-Romagna,2039,2052,4091,8.97,25.68,367,2024-11-17,12:00,0,-16.71
Regionali Speciali,Zocca,Modena,Emilia-Romagna,2039,2052,4091,25.84,57.15,1057,2024-11-17,19:00,1,-31.31
Regionali Speciali,Zocca,Modena,Emilia-Romagna,2039,2052,4091,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Zocca,Modena,Emilia-Romagna,2039,2052,4091,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Albareto,Parma,Emilia-Romagna,1297,1226,2523,7.73,17.94,195,2024-11-17,12:00,0,-10.21
Regionali Speciali,Albareto,Parma,Emilia-Romagna,1297,1226,2523,21.36,42.39,539,2024-11-17,19:00,1,-21.03
Regionali Speciali,Albareto,Parma,Emilia-Romagna,1297,1226,2523,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Albareto,Parma,Emilia-Romagna,1297,1226,2523,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Bardi,Parma,Emilia-Romagna,1525,1592,3117,5.04,11.84,157,2024-11-17,12:00,0,-6.8
Regionali Speciali,Bardi,Parma,Emilia-Romagna,1525,1592,3117,13.22,30.58,412,2024-11-17,19:00,1,-17.36
Regionali Speciali,Bardi,Parma,Emilia-Romagna,1525,1592,3117,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Bardi,Parma,Emilia-Romagna,1525,1592,3117,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Bedonia,Parma,Emilia-Romagna,1892,1848,3740,6.74,18.04,252,2024-11-17,12:00,0,-11.3
Regionali Speciali,Bedonia,Parma,Emilia-Romagna,1892,1848,3740,19.87,44.89,743,2024-11-17,19:00,1,-25.02
Regionali Speciali,Bedonia,Parma,Emilia-Romagna,1892,1848,3740,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Bedonia,Parma,Emilia-Romagna,1892,1848,3740,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Berceto,Parma,Emilia-Romagna,1022,1145,2167,9.37,18.12,203,2024-11-17,12:00,0,-8.75
Regionali Speciali,Berceto,Parma,Emilia-Romagna,1022,1145,2167,21.92,45.59,475,2024-11-17,19:00,1,-23.67
Regionali Speciali,Berceto,Parma,Emilia-Romagna,1022,1145,2167,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Berceto,Parma,Emilia-Romagna,1022,1145,2167,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Bore,Parma,Emilia-Romagna,347,398,745,8.86,19.77,66,2024-11-17,12:00,0,-10.91
Regionali Speciali,Bore,Parma,Emilia-Romagna,347,398,745,21.88,47.07,163,2024-11-17,19:00,1,-25.19
Regionali Speciali,Bore,Parma,Emilia-Romagna,347,398,745,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Bore,Parma,Emilia-Romagna,347,398,745,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Borgo Val Di Taro,Parma,Emilia-Romagna,3579,3520,7099,9.62,19.56,683,2024-11-17,12:00,0,-9.94
Regionali Speciali,Borgo Val Di Taro,Parma,Emilia-Romagna,3579,3520,7099,24.76,50.0,1758,2024-11-17,19:00,1,-25.24
Regionali Speciali,Borgo Val Di Taro,Parma,Emilia-Romagna,3579,3520,7099,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Borgo Val Di Taro,Parma,Emilia-Romagna,3579,3520,7099,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Busseto,Parma,Emilia-Romagna,2827,2737,5564,9.54,21.38,531,2024-11-17,12:00,0,-11.84
Regionali Speciali,Busseto,Parma,Emilia-Romagna,2827,2737,5564,24.41,53.25,1358,2024-11-17,19:00,1,-28.84
Regionali Speciali,Busseto,Parma,Emilia-Romagna,2827,2737,5564,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Busseto,Parma,Emilia-Romagna,2827,2737,5564,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Calestano,Parma,Emilia-Romagna,808,847,1655,7.37,18.18,122,2024-11-17,12:00,0,-10.81
Regionali Speciali,Calestano,Parma,Emilia-Romagna,808,847,1655,20.24,49.25,335,2024-11-17,19:00,1,-29.01
Regionali Speciali,Calestano,Parma,Emilia-Romagna,808,847,1655,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Calestano,Parma,Emilia-Romagna,808,847,1655,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Collecchio,Parma,Emilia-Romagna,5928,5762,11690,11.45,24.32,1339,2024-11-17,12:00,0,-12.87
Regionali Speciali,Collecchio,Parma,Emilia-Romagna,5928,5762,11690,32.27,59.95,3772,2024-11-17,19:00,1,-27.68
Regionali Speciali,Collecchio,Parma,Emilia-Romagna,5928,5762,11690,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Collecchio,Parma,Emilia-Romagna,5928,5762,11690,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Colorno,Parma,Emilia-Romagna,3401,3372,6773,8.49,21.36,575,2024-11-17,12:00,0,-12.87
Regionali Speciali,Colorno,Parma,Emilia-Romagna,3401,3372,6773,21.54,51.62,1459,2024-11-17,19:00,1,-30.08
Regionali Speciali,Colorno,Parma,Emilia-Romagna,3401,3372,6773,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Colorno,Parma,Emilia-Romagna,3401,3372,6773,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Compiano,Parma,Emilia-Romagna,556,582,1138,11.25,21.65,128,2024-11-17,12:00,0,-10.4
Regionali Speciali,Compiano,Parma,Emilia-Romagna,556,582,1138,31.28,51.91,356,2024-11-17,19:00,1,-20.63
Regionali Speciali,Compiano,Parma,Emilia-Romagna,556,582,1138,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Compiano,Parma,Emilia-Romagna,556,582,1138,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Corniglio,Parma,Emilia-Romagna,819,903,1722,11.09,28.38,191,2024-11-17,12:00,0,-17.29
Regionali Speciali,Corniglio,Parma,Emilia-Romagna,819,903,1722,24.62,55.24,424,2024-11-17,19:00,1,-30.62
Regionali Speciali,Corniglio,Parma,Emilia-Romagna,819,903,1722,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Corniglio,Parma,Emilia-Romagna,819,903,1722,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Felino,Parma,Emilia-Romagna,3594,3524,7118,10.09,23.41,718,2024-11-17,12:00,0,-13.32
Regionali Speciali,Felino,Parma,Emilia-Romagna,3594,3524,7118,30.16,60.1,2147,2024-11-17,19:00,1,-29.94
Regionali Speciali,Felino,Parma,Emilia-Romagna,3594,3524,7118,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Felino,Parma,Emilia-Romagna,3594,3524,7118,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Fidenza,Parma,Emilia-Romagna,10774,10122,20896,11.54,23.87,2411,2024-11-17,12:00,0,-12.33
Regionali Speciali,Fidenza,Parma,Emilia-Romagna,10774,10122,20896,30.16,58.65,6303,2024-11-17,19:00,1,-28.49
Regionali Speciali,Fidenza,Parma,Emilia-Romagna,10774,10122,20896,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Fidenza,Parma,Emilia-Romagna,10774,10122,20896,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Fontanellato,Parma,Emilia-Romagna,2874,2892,5766,8.98,20.94,518,2024-11-17,12:00,0,-11.96
Regionali Speciali,Fontanellato,Parma,Emilia-Romagna,2874,2892,5766,24.4,52.92,1407,2024-11-17,19:00,1,-28.52
Regionali Speciali,Fontanellato,Parma,Emilia-Romagna,2874,2892,5766,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Fontanellato,Parma,Emilia-Romagna,2874,2892,5766,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Fontevivo,Parma,Emilia-Romagna,2108,2153,4261,12.39,23.45,528,2024-11-17,12:00,0,-11.06
Regionali Speciali,Fontevivo,Parma,Emilia-Romagna,2108,2153,4261,34.5,59.59,1470,2024-11-17,19:00,1,-25.09
Regionali Speciali,Fontevivo,Parma,Emilia-Romagna,2108,2153,4261,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Fontevivo,Parma,Emilia-Romagna,2108,2153,4261,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Fornovo Di Taro,Parma,Emilia-Romagna,2374,2297,4671,8.44,24.1,394,2024-11-17,12:00,0,-15.66
Regionali Speciali,Fornovo Di Taro,Parma,Emilia-Romagna,2374,2297,4671,25.01,55.74,1168,2024-11-17,19:00,1,-30.73
Regionali Speciali,Fornovo Di Taro,Parma,Emilia-Romagna,2374,2297,4671,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Fornovo Di Taro,Parma,Emilia-Romagna,2374,2297,4671,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Langhirano,Parma,Emilia-Romagna,3773,3805,7578,9.79,24.06,742,2024-11-17,12:00,0,-14.27
Regionali Speciali,Langhirano,Parma,Emilia-Romagna,3773,3805,7578,27.92,61.23,2116,2024-11-17,19:00,1,-33.31
Regionali Speciali,Langhirano,Parma,Emilia-Romagna,3773,3805,7578,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Langhirano,Parma,Emilia-Romagna,3773,3805,7578,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Lesignano De' Bagni,Parma,Emilia-Romagna,2040,2036,4076,10.11,26.15,412,2024-11-17,12:00,0,-16.04
Regionali Speciali,Lesignano De' Bagni,Parma,Emilia-Romagna,2040,2036,4076,28.24,62.76,1151,2024-11-17,19:00,1,-34.52
Regionali Speciali,Lesignano De' Bagni,Parma,Emilia-Romagna,2040,2036,4076,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Lesignano De' Bagni,Parma,Emilia-Romagna,2040,2036,4076,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Medesano,Parma,Emilia-Romagna,4332,4316,8648,10.01,22.78,866,2024-11-17,12:00,0,-12.77
Regionali Speciali,Medesano,Parma,Emilia-Romagna,4332,4316,8648,26.33,57.6,2277,2024-11-17,19:00,1,-31.27
Regionali Speciali,Medesano,Parma,Emilia-Romagna,4332,4316,8648,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Medesano,Parma,Emilia-Romagna,4332,4316,8648,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Monchio Delle Corti,Parma,Emilia-Romagna,435,506,941,9.14,23.04,86,2024-11-17,12:00,0,-13.9
Regionali Speciali,Monchio Delle Corti,Parma,Emilia-Romagna,435,506,941,24.55,48.91,231,2024-11-17,19:00,1,-24.36
Regionali Speciali,Monchio Delle Corti,Parma,Emilia-Romagna,435,506,941,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Monchio Delle Corti,Parma,Emilia-Romagna,435,506,941,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Montechiarugolo,Parma,Emilia-Romagna,4524,4405,8929,11.26,24.53,1005,2024-11-17,12:00,0,-13.27
Regionali Speciali,Montechiarugolo,Parma,Emilia-Romagna,4524,4405,8929,30.93,58.49,2762,2024-11-17,19:00,1,-27.56
Regionali Speciali,Montechiarugolo,Parma,Emilia-Romagna,4524,4405,8929,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Montechiarugolo,Parma,Emilia-Romagna,4524,4405,8929,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Neviano Degli Arduini,Parma,Emilia-Romagna,1474,1537,3011,9.3,24.41,280,2024-11-17,12:00,0,-15.11
Regionali Speciali,Neviano Degli Arduini,Parma,Emilia-Romagna,1474,1537,3011,27.13,57.04,817,2024-11-17,19:00,1,-29.91
Regionali Speciali,Neviano Degli Arduini,Parma,Emilia-Romagna,1474,1537,3011,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Neviano Degli Arduini,Parma,Emilia-Romagna,1474,1537,3011,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Noceto,Parma,Emilia-Romagna,5444,5226,10670,10.99,23.52,1173,2024-11-17,12:00,0,-12.53
Regionali Speciali,Noceto,Parma,Emilia-Romagna,5444,5226,10670,29.58,56.94,3156,2024-11-17,19:00,1,-27.36
Regionali Speciali,Noceto,Parma,Emilia-Romagna,5444,5226,10670,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Noceto,Parma,Emilia-Romagna,5444,5226,10670,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Palanzano,Parma,Emilia-Romagna,405,460,865,13.87,26.65,120,2024-11-17,12:00,0,-12.78
Regionali Speciali,Palanzano,Parma,Emilia-Romagna,405,460,865,33.87,59.14,293,2024-11-17,19:00,1,-25.27
Regionali Speciali,Palanzano,Parma,Emilia-Romagna,405,460,865,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Palanzano,Parma,Emilia-Romagna,405,460,865,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Parma,Parma,Emilia-Romagna,78079,71549,149628,10.52,21.64,15735,2024-11-17,12:00,0,-11.12
Regionali Speciali,Parma,Parma,Emilia-Romagna,78079,71549,149628,29.52,55.4,44174,2024-11-17,19:00,1,-25.88
Regionali Speciali,Parma,Parma,Emilia-Romagna,78079,71549,149628,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Parma,Parma,Emilia-Romagna,78079,71549,149628,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Pellegrino Parmense,Parma,Emilia-Romagna,564,604,1168,5.39,16.03,63,2024-11-17,12:00,0,-10.64
Regionali Speciali,Pellegrino Parmense,Parma,Emilia-Romagna,564,604,1168,14.13,40.77,165,2024-11-17,19:00,1,-26.64
Regionali Speciali,Pellegrino Parmense,Parma,Emilia-Romagna,564,604,1168,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Pellegrino Parmense,Parma,Emilia-Romagna,564,604,1168,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Polesine Zibello,Parma,Emilia-Romagna,1398,1369,2767,7.26,20.84,201,2024-11-17,12:00,0,-13.58
Regionali Speciali,Polesine Zibello,Parma,Emilia-Romagna,1398,1369,2767,17.67,50.98,489,2024-11-17,19:00,1,-33.31
Regionali Speciali,Polesine Zibello,Parma,Emilia-Romagna,1398,1369,2767,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Polesine Zibello,Parma,Emilia-Romagna,1398,1369,2767,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Roccabianca,Parma,Emilia-Romagna,1434,1416,2850,7.96,17.76,227,2024-11-17,12:00,0,-9.8
Regionali Speciali,Roccabianca,Parma,Emilia-Romagna,1434,1416,2850,20.67,45.69,589,2024-11-17,19:00,1,-25.02
Regionali Speciali,Roccabianca,Parma,Emilia-Romagna,1434,1416,2850,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Roccabianca,Parma,Emilia-Romagna,1434,1416,2850,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Sala Baganza,Parma,Emilia-Romagna,2231,2292,4523,9.84,23.98,445,2024-11-17,12:00,0,-14.14
Regionali Speciali,Sala Baganza,Parma,Emilia-Romagna,2231,2292,4523,28.61,58.47,1294,2024-11-17,19:00,1,-29.86
Regionali Speciali,Sala Baganza,Parma,Emilia-Romagna,2231,2292,4523,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Sala Baganza,Parma,Emilia-Romagna,2231,2292,4523,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Salsomaggiore Terme,Parma,Emilia-Romagna,8159,7980,16139,9.41,20.31,1518,2024-11-17,12:00,0,-10.9
Regionali Speciali,Salsomaggiore Terme,Parma,Emilia-Romagna,8159,7980,16139,24.37,52.29,3933,2024-11-17,19:00,1,-27.92
Regionali Speciali,Salsomaggiore Terme,Parma,Emilia-Romagna,8159,7980,16139,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Salsomaggiore Terme,Parma,Emilia-Romagna,8159,7980,16139,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,San Secondo Parmense,Parma,Emilia-Romagna,2291,2271,4562,11.92,24.72,544,2024-11-17,12:00,0,-12.8
Regionali Speciali,San Secondo Parmense,Parma,Emilia-Romagna,2291,2271,4562,28.98,59.91,1322,2024-11-17,19:00,1,-30.93
Regionali Speciali,San Secondo Parmense,Parma,Emilia-Romagna,2291,2271,4562,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,San Secondo Parmense,Parma,Emilia-Romagna,2291,2271,4562,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Sissa Trecasali,Parma,Emilia-Romagna,3208,3091,6299,8.65,22.2,545,2024-11-17,12:00,0,-13.55
Regionali Speciali,Sissa Trecasali,Parma,Emilia-Romagna,3208,3091,6299,24.91,54.99,1569,2024-11-17,19:00,1,-30.08
Regionali Speciali,Sissa Trecasali,Parma,Emilia-Romagna,3208,3091,6299,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Sissa Trecasali,Parma,Emilia-Romagna,3208,3091,6299,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Solignano,Parma,Emilia-Romagna,685,751,1436,8.57,20.91,123,2024-11-17,12:00,0,-12.34
Regionali Speciali,Solignano,Parma,Emilia-Romagna,685,751,1436,23.54,54.33,338,2024-11-17,19:00,1,-30.79
Regionali Speciali,Solignano,Parma,Emilia-Romagna,685,751,1436,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Solignano,Parma,Emilia-Romagna,685,751,1436,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Soragna,Parma,Emilia-Romagna,2188,2186,4374,11.0,22.01,481,2024-11-17,12:00,0,-11.01
Regionali Speciali,Soragna,Parma,Emilia-Romagna,2188,2186,4374,27.73,52.63,1213,2024-11-17,19:00,1,-24.9
Regionali Speciali,Soragna,Parma,Emilia-Romagna,2188,2186,4374,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Soragna,Parma,Emilia-Romagna,2188,2186,4374,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Sorbolo Mezzani,Parma,Emilia-Romagna,5228,5078,10306,9.37,21.71,966,2024-11-17,12:00,0,-12.34
Regionali Speciali,Sorbolo Mezzani,Parma,Emilia-Romagna,5228,5078,10306,26.14,55.59,2694,2024-11-17,19:00,1,-29.45
Regionali Speciali,Sorbolo Mezzani,Parma,Emilia-Romagna,5228,5078,10306,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Sorbolo Mezzani,Parma,Emilia-Romagna,5228,5078,10306,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Terenzo,Parma,Emilia-Romagna,601,621,1222,7.94,20.07,97,2024-11-17,12:00,0,-12.13
Regionali Speciali,Terenzo,Parma,Emilia-Romagna,601,621,1222,22.42,45.39,274,2024-11-17,19:00,1,-22.97
Regionali Speciali,Terenzo,Parma,Emilia-Romagna,601,621,1222,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Terenzo,Parma,Emilia-Romagna,601,621,1222,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Tizzano Val Parma,Parma,Emilia-Romagna,835,896,1731,12.59,28.22,218,2024-11-17,12:00,0,-15.63
Regionali Speciali,Tizzano Val Parma,Parma,Emilia-Romagna,835,896,1731,31.83,60.77,551,2024-11-17,19:00,1,-28.94
Regionali Speciali,Tizzano Val Parma,Parma,Emilia-Romagna,835,896,1731,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Tizzano Val Parma,Parma,Emilia-Romagna,835,896,1731,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Tornolo,Parma,Emilia-Romagna,527,557,1084,9.32,18.54,101,2024-11-17,12:00,0,-9.22
Regionali Speciali,Tornolo,Parma,Emilia-Romagna,527,557,1084,28.87,49.22,313,2024-11-17,19:00,1,-20.35
Regionali Speciali,Tornolo,Parma,Emilia-Romagna,527,557,1084,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Tornolo,Parma,Emilia-Romagna,527,557,1084,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Torrile,Parma,Emilia-Romagna,2927,2942,5869,9.59,21.48,563,2024-11-17,12:00,0,-11.89
Regionali Speciali,Torrile,Parma,Emilia-Romagna,2927,2942,5869,24.31,54.03,1427,2024-11-17,19:00,1,-29.72
Regionali Speciali,Torrile,Parma,Emilia-Romagna,2927,2942,5869,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Torrile,Parma,Emilia-Romagna,2927,2942,5869,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Traversetolo,Parma,Emilia-Romagna,3760,3660,7420,9.62,22.44,714,2024-11-17,12:00,0,-12.82
Regionali Speciali,Traversetolo,Parma,Emilia-Romagna,3760,3660,7420,30.35,57.74,2252,2024-11-17,19:00,1,-27.39
Regionali Speciali,Traversetolo,Parma,Emilia-Romagna,3760,3660,7420,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Traversetolo,Parma,Emilia-Romagna,3760,3660,7420,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Valmozzola,Parma,Emilia-Romagna,370,395,765,7.06,17.88,54,2024-11-17,12:00,0,-10.82
Regionali Speciali,Valmozzola,Parma,Emilia-Romagna,370,395,765,14.77,34.97,113,2024-11-17,19:00,1,-20.2
Regionali Speciali,Valmozzola,Parma,Emilia-Romagna,370,395,765,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Valmozzola,Parma,Emilia-Romagna,370,395,765,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Varano De' Melegari,Parma,Emilia-Romagna,1080,1066,2146,9.27,22.48,199,2024-11-17,12:00,0,-13.21
Regionali Speciali,Varano De' Melegari,Parma,Emilia-Romagna,1080,1066,2146,27.59,56.81,592,2024-11-17,19:00,1,-29.22
Regionali Speciali,Varano De' Melegari,Parma,Emilia-Romagna,1080,1066,2146,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Varano De' Melegari,Parma,Emilia-Romagna,1080,1066,2146,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Varsi,Parma,Emilia-Romagna,662,727,1389,7.92,15.82,110,2024-11-17,12:00,0,-7.9
Regionali Speciali,Varsi,Parma,Emilia-Romagna,662,727,1389,18.93,40.66,263,2024-11-17,19:00,1,-21.73
Regionali Speciali,Varsi,Parma,Emilia-Romagna,662,727,1389,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Varsi,Parma,Emilia-Romagna,662,727,1389,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Agazzano,Piacenza,Emilia-Romagna,821,787,1608,11.63,23.52,187,2024-11-17,12:00,0,-11.89
Regionali Speciali,Agazzano,Piacenza,Emilia-Romagna,821,787,1608,28.05,53.67,451,2024-11-17,19:00,1,-25.62
Regionali Speciali,Agazzano,Piacenza,Emilia-Romagna,821,787,1608,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Agazzano,Piacenza,Emilia-Romagna,821,787,1608,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Alseno,Piacenza,Emilia-Romagna,2004,1970,3974,12.56,25.68,499,2024-11-17,12:00,0,-13.12
Regionali Speciali,Alseno,Piacenza,Emilia-Romagna,2004,1970,3974,28.33,59.22,1126,2024-11-17,19:00,1,-30.89
Regionali Speciali,Alseno,Piacenza,Emilia-Romagna,2004,1970,3974,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Alseno,Piacenza,Emilia-Romagna,2004,1970,3974,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Alta Val Tidone,Piacenza,Emilia-Romagna,1300,1364,2664,10.96,23.78,292,2024-11-17,12:00,0,-12.82
Regionali Speciali,Alta Val Tidone,Piacenza,Emilia-Romagna,1300,1364,2664,28.49,56.8,759,2024-11-17,19:00,1,-28.31
Regionali Speciali,Alta Val Tidone,Piacenza,Emilia-Romagna,1300,1364,2664,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Alta Val Tidone,Piacenza,Emilia-Romagna,1300,1364,2664,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Besenzone,Piacenza,Emilia-Romagna,401,399,800,11.13,23.01,89,2024-11-17,12:00,0,-11.88
Regionali Speciali,Besenzone,Piacenza,Emilia-Romagna,401,399,800,31.63,56.89,253,2024-11-17,19:00,1,-25.26
Regionali Speciali,Besenzone,Piacenza,Emilia-Romagna,401,399,800,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Besenzone,Piacenza,Emilia-Romagna,401,399,800,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Bettola,Piacenza,Emilia-Romagna,1341,1390,2731,9.56,24.1,261,2024-11-17,12:00,0,-14.54
Regionali Speciali,Bettola,Piacenza,Emilia-Romagna,1341,1390,2731,23.18,48.84,633,2024-11-17,19:00,1,-25.66
Regionali Speciali,Bettola,Piacenza,Emilia-Romagna,1341,1390,2731,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Bettola,Piacenza,Emilia-Romagna,1341,1390,2731,0.0,0.0,0,2024-11-18,15:00,3,0.0
