ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,url,perc_diff
Regionali Speciali,Castel D'Aiano,Bologna,Emilia-Romagna,820,865,1685,31.93,61.14,538,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130130,-47.78
Regionali Speciali,Castel D'Aiano,Bologna,Emilia-Romagna,820,865,1685,35.37,68.72,596,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130130,-48.53
Regionali Speciali,Castel D'Aiano,Bologna,Emilia-Romagna,820,865,1685,48.31,68.72,814,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130130,-29.7
Regionali Speciali,Castel Del Rio,Bologna,Emilia-Romagna,497,505,1002,11.18,27.09,112,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130140,-58.73
Regionali Speciali,Castel Del Rio,Bologna,Emilia-Romagna,497,505,1002,27.15,58.39,272,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130140,-53.5
Regionali Speciali,Castel Del Rio,Bologna,Emilia-Romagna,497,505,1002,30.84,64.68,309,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130140,-52.32
Regionali Speciali,Castel Del Rio,Bologna,Emilia-Romagna,497,505,1002,45.61,64.68,457,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130140,-29.48
Regionali Speciali,Castel Di Casio,Bologna,Emilia-Romagna,1441,1414,2855,11.17,23.94,319,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130150,-53.34
Regionali Speciali,Castel Di Casio,Bologna,Emilia-Romagna,1441,1414,2855,31.84,62.55,909,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130150,-49.1
Regionali Speciali,Castel Di Casio,Bologna,Emilia-Romagna,1441,1414,2855,36.71,70.67,1048,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130150,-48.05
Regionali Speciali,Castel Di Casio,Bologna,Emilia-Romagna,1441,1414,2855,47.46,70.67,1355,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130150,-32.84
Regionali Speciali,Castel Guelfo Di Bologna,Bologna,Emilia-Romagna,1802,1806,3608,12.39,25.46,447,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130160,-51.34
Regionali Speciali,Castel Guelfo Di Bologna,Bologna,Emilia-Romagna,1802,1806,3608,33.43,59.84,1206,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130160,-44.13
Regionali Speciali,Castel Guelfo Di Bologna,Bologna,Emilia-Romagna,1802,1806,3608,38.64,69.78,1394,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130160,-44.63
Regionali Speciali,Castel Guelfo Di Bologna,Bologna,Emilia-Romagna,1802,1806,3608,49.5,69.78,1786,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130160,-29.06
Regionali Speciali,Castello D'Argile,Bologna,Emilia-Romagna,2548,2656,5204,11.26,22.17,586,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130170,-49.21
Regionali Speciali,Castello D'Argile,Bologna,Emilia-Romagna,2548,2656,5204,33.13,62.52,1724,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130170,-47.01
Regionali Speciali,Castello D'Argile,Bologna,Emilia-Romagna,2548,2656,5204,38.39,71.65,1998,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130170,-46.42
Regionali Speciali,Castello D'Argile,Bologna,Emilia-Romagna,2548,2656,5204,47.64,71.65,2479,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130170,-33.51
Regionali Speciali,Castel Maggiore,Bologna,Emilia-Romagna,7714,7195,14909,13.55,24.96,2020,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130190,-45.71
Regionali Speciali,Castel Maggiore,Bologna,Emilia-Romagna,7714,7195,14909,38.01,66.27,5667,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130190,-42.64
Regionali Speciali,Castel Maggiore,Bologna,Emilia-Romagna,7714,7195,14909,43.6,75.26,6500,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130190,-42.07
Regionali Speciali,Castel Maggiore,Bologna,Emilia-Romagna,7714,7195,14909,54.84,75.26,8176,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130190,-27.13
Regionali Speciali,Castel San Pietro Terme,Bologna,Emilia-Romagna,8745,8303,17048,12.19,22.45,2079,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130200,-45.7
Regionali Speciali,Castel San Pietro Terme,Bologna,Emilia-Romagna,8745,8303,17048,34.96,60.67,5960,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130200,-42.38
Regionali Speciali,Castel San Pietro Terme,Bologna,Emilia-Romagna,8745,8303,17048,41.48,71.7,7071,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130200,-42.15
Regionali Speciali,Castel San Pietro Terme,Bologna,Emilia-Romagna,8745,8303,17048,52.33,71.7,8921,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130200,-27.02
Regionali Speciali,Castenaso,Bologna,Emilia-Romagna,6813,6444,13257,14.25,27.58,1889,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130210,-48.33
Regionali Speciali,Castenaso,Bologna,Emilia-Romagna,6813,6444,13257,38.73,66.69,5134,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130210,-41.93
Regionali Speciali,Castenaso,Bologna,Emilia-Romagna,6813,6444,13257,44.79,76.58,5938,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130210,-41.51
Regionali Speciali,Castenaso,Bologna,Emilia-Romagna,6813,6444,13257,56.98,76.58,7554,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130210,-25.59
Regionali Speciali,Castiglione Dei Pepoli,Bologna,Emilia-Romagna,2187,2260,4447,11.15,23.77,496,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130220,-53.09
Regionali Speciali,Castiglione Dei Pepoli,Bologna,Emilia-Romagna,2187,2260,4447,32.34,63.05,1438,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130220,-48.71
