ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,url,perc_diff
Regionali Speciali,Pieve Di Cento,Bologna,Emilia-Romagna,3042,2985,6027,51.27,72.72,3090,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130480,-29.5
Regionali Speciali,Sala Bolognese,Bologna,Emilia-Romagna,3413,3422,6835,52.82,74.59,3610,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130500,-29.19
Regionali Speciali,San Benedetto Val Di Sambro,Bologna,Emilia-Romagna,1697,1810,3507,48.13,69.3,1688,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130510,-30.55
Regionali Speciali,San Giorgio Di Piano,Bologna,Emilia-Romagna,3829,3634,7463,50.44,74.01,3764,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130520,-31.85
Regionali Speciali,San Giovanni In Persiceto,Bologna,Emilia-Romagna,11791,11411,23202,52.78,73.12,12246,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130530,-27.82
Regionali Speciali,San Lazzaro Di Savena,Bologna,Emilia-Romagna,13953,12768,26721,57.25,74.56,15298,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130540,-23.22
Regionali Speciali,San Pietro In Casale,Bologna,Emilia-Romagna,4917,4875,9792,46.4,70.66,4543,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130550,-34.33
Regionali Speciali,Sant'Agata Bolognese,Bologna,Emilia-Romagna,2979,3067,6046,46.26,69.15,2797,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130560,-33.1
Regionali Speciali,Sasso Marconi,Bologna,Emilia-Romagna,6476,6001,12477,53.63,74.12,6692,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130570,-27.64
Regionali Speciali,Valsamoggia,Bologna,Emilia-Romagna,12580,12518,25098,49.11,71.1,12325,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130585,-30.93
Regionali Speciali,Vergato,Bologna,Emilia-Romagna,2991,2969,5960,42.13,68.24,2511,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130590,-38.26
Regionali Speciali,Zola Predosa,Bologna,Emilia-Romagna,8101,7613,15714,55.52,75.28,8725,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130600,-26.25
Regionali Speciali,Argenta,Ferrara,Emilia-Romagna,8887,8489,17376,43.79,66.95,7609,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290010,-34.59
Regionali Speciali,Bondeno,Ferrara,Emilia-Romagna,5751,5497,11248,42.01,66.26,4725,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290030,-36.6
Regionali Speciali,Cento,Ferrara,Emilia-Romagna,14507,14187,28694,44.69,66.76,12823,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290040,-33.06
Regionali Speciali,Codigoro,Ferrara,Emilia-Romagna,4980,4617,9597,36.58,60.74,3511,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290050,-39.78
Regionali Speciali,Comacchio,Ferrara,Emilia-Romagna,10001,9742,19743,29.59,58.23,5842,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290060,-49.18
Regionali Speciali,Copparo,Ferrara,Emilia-Romagna,6988,6547,13535,43.38,65.25,5871,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290070,-33.52
Regionali Speciali,Ferrara,Ferrara,Emilia-Romagna,55983,50779,106762,47.12,66.98,50311,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290080,-29.65
Regionali Speciali,Fiscaglia,Ferrara,Emilia-Romagna,3730,3534,7264,37.28,60.13,2708,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290085,-38.0
Regionali Speciali,Goro,Ferrara,Emilia-Romagna,1550,1424,2974,47.61,71.02,1416,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290091,-32.96
Regionali Speciali,Jolanda Di Savoia,Ferrara,Emilia-Romagna,1102,1072,2174,37.12,64.23,807,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290100,-42.21
Regionali Speciali,Lagosanto,Ferrara,Emilia-Romagna,2071,1967,4038,34.4,64.87,1389,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290110,-46.97
Regionali Speciali,Masi Torello,Ferrara,Emilia-Romagna,993,874,1867,49.22,72.73,919,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290111,-32.33
Regionali Speciali,Mesola,Ferrara,Emilia-Romagna,2856,2737,5593,39.0,62.28,2181,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290130,-37.38
Regionali Speciali,Ostellato,Ferrara,Emilia-Romagna,2490,2424,4914,37.97,64.88,1866,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290150,-41.48
Regionali Speciali,Poggio Renatico,Ferrara,Emilia-Romagna,3899,3744,7643,43.82,68.03,3349,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290160,-35.59
Regionali Speciali,Portomaggiore,Ferrara,Emilia-Romagna,4745,4602,9347,41.68,64.26,3896,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290170,-35.14
Regionali Speciali,Riva Del Po,Ferrara,Emilia-Romagna,3154,3078,6232,35.24,61.49,2196,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290175,-42.69
Regionali Speciali,Terre Del Reno,Ferrara,Emilia-Romagna,4174,4090,8264,43.86,67.27,3625,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290185,-34.8
Regionali Speciali,Tresignana,Ferrara,Emilia-Romagna,2999,2766,5765,41.23,63.7,2377,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290195,-35.27
Regionali Speciali,Vigarano Mainarda,Ferrara,Emilia-Romagna,3211,3081,6292,45.3,70.13,2850,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290200,-35.41
Regionali Speciali,Voghiera,Ferrara,Emilia-Romagna,1541,1489,3030,49.34,69.84,1495,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080290210,-29.35
Regionali Speciali,Bagno Di Romagna,Forli'-Cesena,Emilia-Romagna,2565,2514,5079,46.17,67.32,2345,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320010,-31.42
